filename,NOSE_x,NOSE_y,NOSE_score,LEFT_EYE_x,LEFT_EYE_y,LEFT_EYE_score,RIGHT_EYE_x,RIGHT_EYE_y,RIGHT_EYE_score,LEFT_EAR_x,LEFT_EAR_y,LEFT_EAR_score,RIGHT_EAR_x,RIGHT_EAR_y,RIGHT_EAR_score,LEFT_SHOULDER_x,LEFT_SHOULDER_y,LEFT_SHOULDER_score,RIGHT_SHOULDER_x,RIGHT_SHOULDER_y,RIGHT_SHOULDER_score,LEFT_ELBOW_x,LEFT_ELBOW_y,LEFT_ELBOW_score,RIGHT_ELBOW_x,RIGHT_ELBOW_y,RIGHT_ELBOW_score,LEFT_WRIST_x,LEFT_WRIST_y,LEFT_WRIST_score,RIGHT_WRIST_x,RIGHT_WRIST_y,RIGHT_WRIST_score,LEFT_HIP_x,LEFT_HIP_y,LEFT_HIP_score,RIGHT_HIP_x,RIGHT_HIP_y,RIGHT_HIP_score,LEFT_KNEE_x,LEFT_KNEE_y,LEFT_KNEE_score,RIGHT_KNEE_x,RIGHT_KNEE_y,RIGHT_KNEE_score,LEFT_ANKLE_x,LEFT_ANKLE_y,LEFT_ANKLE_score,RIGHT_ANKLE_x,RIGHT_ANKLE_y,RIGHT_ANKLE_score,class_no,class_name
pose3/pose3training (721).JPG,1207.0,729.0,0.7380848,1273.0,645.0,0.4497721,1115.0,646.0,0.5011518,1360.0,643.0,0.6511308,1007.0,658.0,0.63515353,1548.0,1036.0,0.7193874,882.0,1100.0,0.64908195,1682.0,1601.0,0.81720096,833.0,1673.0,0.85598385,1702.0,2062.0,0.6040795,846.0,2159.0,0.49039695,1462.0,1968.0,0.76264423,1079.0,1942.0,0.71773756,1419.0,2701.0,0.6384437,1168.0,2120.0,0.39523375,1329.0,3332.0,0.25767195,1274.0,3148.0,0.6139359,2,pose3
pose3/pose3training (722).JPG,1171.0,709.0,0.7168537,1238.0,624.0,0.5888168,1085.0,624.0,0.45322424,1341.0,626.0,0.45614603,978.0,634.0,0.6246902,1512.0,1019.0,0.75836974,839.0,1069.0,0.7941005,1632.0,1585.0,0.7363336,788.0,1656.0,0.61001533,1654.0,2062.0,0.5259209,799.0,2158.0,0.5531868,1414.0,1974.0,0.7978507,1019.0,1939.0,0.7115135,1369.0,2695.0,0.6121339,1092.0,2097.0,0.32614562,1287.0,3349.0,0.4608539,1185.0,3159.0,0.78254026,2,pose3
pose3/pose3training (723).JPG,1086.0,664.0,0.68548286,1156.0,579.0,0.85465246,1001.0,581.0,0.7080987,1244.0,581.0,0.6260055,880.0,584.0,0.6921217,1424.0,989.0,0.75918233,730.0,1032.0,0.7872439,1537.0,1571.0,0.8570866,681.0,1631.0,0.737807,1544.0,2036.0,0.7246797,670.0,2152.0,0.35173765,1304.0,1955.0,0.8027454,914.0,1915.0,0.7139627,1249.0,2724.0,0.7212466,967.0,2070.0,0.53555435,1186.0,3283.0,0.4151563,1062.0,3111.0,0.7386384,2,pose3
pose3/pose3training (725).JPG,912.0,623.0,0.7387026,980.0,536.0,0.68900406,826.0,535.0,0.4808552,1080.0,548.0,0.60190916,721.0,557.0,0.5296968,1272.0,968.0,0.9013988,557.0,1014.0,0.82749796,1395.0,1548.0,0.86069256,511.0,1602.0,0.75149727,1397.0,2018.0,0.62421715,546.0,2125.0,0.569152,1154.0,1938.0,0.8186017,761.0,1906.0,0.7669926,1120.0,2677.0,0.6155839,800.0,2158.0,0.3142941,1096.0,3341.0,0.6960848,939.0,3113.0,0.73781204,2,pose3
pose3/pose3training (727).JPG,815.0,602.0,0.7488861,885.0,513.0,0.8089743,724.0,511.0,0.67727304,979.0,535.0,0.63668567,609.0,535.0,0.7126765,1196.0,915.0,0.76995426,442.0,981.0,0.75689113,1311.0,1528.0,0.7856764,406.0,1594.0,0.7991408,1326.0,1994.0,0.6432462,438.0,2099.0,0.7293934,1044.0,1903.0,0.6268919,652.0,1862.0,0.7674694,1033.0,2665.0,0.6491648,703.0,2091.0,0.508937,997.0,3296.0,0.68912125,837.0,3089.0,0.82360756,2,pose3
pose3/pose3training (728).JPG,799.0,575.0,0.71735954,874.0,481.0,0.77034694,708.0,477.0,0.6950749,971.0,496.0,0.6653184,597.0,492.0,0.77726007,1192.0,891.0,0.7569484,424.0,947.0,0.80942166,1297.0,1510.0,0.89699733,390.0,1567.0,0.85526824,1303.0,1984.0,0.776482,418.0,2110.0,0.5603876,1036.0,1901.0,0.6546811,641.0,1853.0,0.7628701,1026.0,2644.0,0.72731364,723.0,2002.0,0.52254695,968.0,3228.0,0.5460945,822.0,3050.0,0.75418013,2,pose3
pose3/pose3training (729).JPG,892.0,586.0,0.7964947,964.0,498.0,0.78326964,806.0,500.0,0.61964655,1060.0,515.0,0.70639604,692.0,518.0,0.51626194,1264.0,911.0,0.71656793,527.0,959.0,0.8630935,1356.0,1512.0,0.8920347,483.0,1561.0,0.7707237,1367.0,1985.0,0.7675042,508.0,2078.0,0.6463093,1114.0,1901.0,0.65129805,735.0,1868.0,0.77566445,1075.0,2611.0,0.7531698,859.0,2571.0,0.18016523,1008.0,3192.0,0.47914895,904.0,3090.0,0.7871132,2,pose3
pose3/pose3training (73).jpg,1179.0,613.0,0.8058375,1246.0,539.0,0.7101297,1111.0,543.0,0.5913893,1347.0,586.0,0.6448213,1039.0,598.0,0.8953703,1528.0,974.0,0.86119145,836.0,967.0,0.93256825,1601.0,1471.0,0.9336152,796.0,1464.0,0.8219948,1686.0,1894.0,0.65708864,774.0,1930.0,0.7244818,1436.0,1694.0,0.7334745,1075.0,1767.0,0.8265451,1468.0,1975.0,0.6781992,1225.0,2542.0,0.7477188,1392.0,2735.0,0.44880792,1334.0,2851.0,0.2229483,2,pose3
pose3/pose3training (730).JPG,1148.0,828.0,0.80975264,1220.0,748.0,0.68524754,1077.0,739.0,0.69089544,1302.0,750.0,0.64230937,951.0,739.0,0.63326216,1476.0,1138.0,0.5936428,775.0,1160.0,0.90276325,1553.0,1708.0,0.8324431,700.0,1720.0,0.76941794,1552.0,2185.0,0.58159375,684.0,2223.0,0.5862417,1309.0,2055.0,0.69587517,922.0,2004.0,0.71039677,1224.0,2795.0,0.5570693,1027.0,2132.0,0.4883702,1110.0,3397.0,0.33613637,1058.0,3319.0,0.4767976,2,pose3
pose3/pose3training (731).JPG,1220.0,840.0,0.65635,1296.0,763.0,0.69558465,1157.0,750.0,0.76043177,1379.0,761.0,0.67166233,1029.0,743.0,0.45287097,1522.0,1167.0,0.82789457,857.0,1183.0,0.85062045,1623.0,1709.0,0.76647353,768.0,1747.0,0.6802077,1611.0,2190.0,0.6043441,752.0,2225.0,0.5610354,1386.0,2053.0,0.633168,1003.0,2011.0,0.65609026,1295.0,2816.0,0.6062696,1107.0,2147.0,0.48400772,1153.0,3418.0,0.37535214,1159.0,3337.0,0.47512323,2,pose3
pose3/pose3training (732).JPG,1281.0,803.0,0.6390928,1354.0,727.0,0.7767942,1213.0,717.0,0.6424326,1441.0,722.0,0.73907965,1087.0,711.0,0.6800918,1577.0,1126.0,0.77803123,921.0,1145.0,0.8505023,1676.0,1671.0,0.6681024,818.0,1702.0,0.6588566,1667.0,2153.0,0.68327236,823.0,2196.0,0.54835963,1445.0,2046.0,0.60740256,1057.0,1990.0,0.705813,1367.0,2788.0,0.54058325,1182.0,2120.0,0.55837214,1217.0,3414.0,0.41863927,1248.0,3310.0,0.27963296,2,pose3
pose3/pose3training (733).JPG,1327.0,791.0,0.6646451,1398.0,713.0,0.79372305,1252.0,705.0,0.5688937,1487.0,705.0,0.7580584,1127.0,698.0,0.7230264,1623.0,1110.0,0.7365894,962.0,1144.0,0.84118694,1713.0,1655.0,0.7604604,877.0,1713.0,0.7516227,1719.0,2150.0,0.5383555,873.0,2229.0,0.56532526,1490.0,2007.0,0.56341183,1108.0,1956.0,0.5721202,1422.0,2758.0,0.6375852,1248.0,2114.0,0.5788547,1299.0,3367.0,0.30357254,1326.0,3309.0,0.46940458,2,pose3
pose3/pose3training (734).JPG,1366.0,794.0,0.7615237,1437.0,718.0,0.71887386,1294.0,706.0,0.6139115,1518.0,716.0,0.6076031,1165.0,703.0,0.7814161,1655.0,1108.0,0.73393065,996.0,1146.0,0.825229,1754.0,1669.0,0.6613031,907.0,1711.0,0.78770846,1754.0,2152.0,0.494579,910.0,2205.0,0.46601513,1538.0,2021.0,0.6957432,1146.0,1979.0,0.7261722,1475.0,2773.0,0.6940176,1321.0,2118.0,0.58380616,1356.0,3391.0,0.5182116,1374.0,3342.0,0.47935525,2,pose3
pose3/pose3training (735).JPG,1479.0,879.0,0.4951773,1548.0,800.0,0.83830917,1399.0,798.0,0.82737947,1630.0,791.0,0.40339637,1263.0,777.0,0.5595405,1749.0,1180.0,0.7560545,1110.0,1220.0,0.7845962,1852.0,1721.0,0.80768937,1012.0,1778.0,0.8198417,1845.0,2210.0,0.61758536,1006.0,2276.0,0.6237903,1631.0,2051.0,0.64714336,1228.0,2019.0,0.72307944,1581.0,2868.0,0.63612,1424.0,2190.0,0.5784142,1479.0,3414.0,0.55702317,1495.0,3367.0,0.42904106,2,pose3
pose3/pose3training (736).JPG,1522.0,906.0,0.43125117,1588.0,829.0,0.7889848,1443.0,828.0,0.8455121,1662.0,820.0,0.63771296,1309.0,815.0,0.6302324,1790.0,1214.0,0.76634467,1155.0,1252.0,0.7594862,1895.0,1747.0,0.83499587,1061.0,1812.0,0.8360503,1894.0,2244.0,0.67204684,1056.0,2321.0,0.6602011,1677.0,2085.0,0.62749946,1272.0,2049.0,0.69372916,1637.0,2525.0,0.1295305,1490.0,2234.0,0.5869886,1528.0,3436.0,0.5186578,1540.0,3388.0,0.5506397,2,pose3
pose3/pose3training (737).JPG,1806.0,981.0,0.7693595,1877.0,897.0,0.42328155,1735.0,890.0,0.65759754,1955.0,900.0,0.60671186,1605.0,879.0,0.7551368,2087.0,1288.0,0.82355034,1432.0,1305.0,0.8050177,2163.0,1825.0,0.77308774,1314.0,1841.0,0.6451416,2138.0,2310.0,0.6124738,1306.0,2321.0,0.621835,1919.0,2176.0,0.70839965,1521.0,2110.0,0.7047774,1828.0,2925.0,0.49784595,1677.0,2168.0,0.49096587,1713.0,3441.0,0.5574863,1718.0,3387.0,0.35516012,2,pose3
pose3/pose3training (738).JPG,1617.0,1014.0,0.56260014,1683.0,944.0,0.76807857,1551.0,939.0,0.73803556,1764.0,944.0,0.49254343,1448.0,921.0,0.7078546,1894.0,1323.0,0.6617319,1276.0,1304.0,0.67280734,1956.0,1843.0,0.66109353,1154.0,1817.0,0.7780459,1919.0,2292.0,0.6320828,1118.0,2274.0,0.5903536,1707.0,2178.0,0.69781804,1361.0,2118.0,0.5426871,1599.0,2901.0,0.589797,1431.0,2126.0,0.48097488,1487.0,3434.0,0.35923678,1397.0,3275.0,0.41300538,2,pose3
pose3/pose3training (739).JPG,1172.0,932.0,0.6315236,1236.0,860.0,0.62623084,1119.0,858.0,0.7960042,1315.0,876.0,0.54341185,1024.0,858.0,0.6697014,1460.0,1215.0,0.74101126,879.0,1217.0,0.7249057,1549.0,1710.0,0.7900131,782.0,1713.0,0.69517857,1527.0,2132.0,0.3745628,746.0,2158.0,0.48549002,1305.0,2060.0,0.73086715,953.0,2000.0,0.6482434,1250.0,2711.0,0.6774621,984.0,1908.0,0.5556395,1163.0,3328.0,0.8229259,975.0,2969.0,0.73211354,2,pose3
pose3/pose3training (740).JPG,1170.0,925.0,0.73133194,1230.0,859.0,0.33277237,1120.0,853.0,0.6104884,1316.0,871.0,0.6956525,1026.0,859.0,0.5454491,1458.0,1221.0,0.81769973,878.0,1216.0,0.78180194,1545.0,1708.0,0.83455217,783.0,1710.0,0.7114469,1528.0,2129.0,0.37029,742.0,2144.0,0.43177992,1301.0,2039.0,0.70250607,959.0,1984.0,0.5808799,1243.0,2695.0,0.631866,977.0,1916.0,0.5690304,1161.0,3316.0,0.8251938,978.0,2959.0,0.8155035,2,pose3
pose3/pose3training (741).JPG,1171.0,929.0,0.5432153,1232.0,860.0,0.5925616,1116.0,860.0,0.849508,1315.0,877.0,0.5163467,1025.0,863.0,0.66640866,1465.0,1220.0,0.6603074,886.0,1219.0,0.71394193,1546.0,1708.0,0.78853446,789.0,1705.0,0.7339466,1524.0,2130.0,0.33094713,746.0,2148.0,0.43771663,1310.0,2048.0,0.71180767,958.0,1991.0,0.5857003,1255.0,2715.0,0.7523581,982.0,1909.0,0.47325793,1181.0,3329.0,0.72540534,982.0,2963.0,0.778087,2,pose3
pose3/pose3training (742).JPG,1181.0,950.0,0.5467566,1242.0,881.0,0.6465288,1125.0,880.0,0.8140852,1322.0,899.0,0.50376654,1032.0,881.0,0.65157044,1474.0,1244.0,0.6804611,893.0,1238.0,0.69256055,1555.0,1719.0,0.75673044,802.0,1726.0,0.76518023,1539.0,2127.0,0.57032466,762.0,2161.0,0.46644652,1319.0,2055.0,0.7120708,973.0,2001.0,0.7140056,1267.0,2741.0,0.6675517,999.0,1945.0,0.43046045,1195.0,3355.0,0.68728554,997.0,3005.0,0.62753487,2,pose3
pose3/pose3training (743).JPG,1187.0,952.0,0.56364596,1253.0,886.0,0.62919956,1132.0,880.0,0.85270405,1337.0,894.0,0.58069855,1044.0,888.0,0.7295439,1485.0,1237.0,0.68264556,898.0,1239.0,0.767787,1572.0,1726.0,0.79604745,809.0,1728.0,0.7410014,1548.0,2145.0,0.63198096,771.0,2157.0,0.5267426,1327.0,2074.0,0.73432857,980.0,2011.0,0.5922674,1279.0,2765.0,0.74411106,1007.0,1942.0,0.5585991,1208.0,3350.0,0.7428136,1013.0,2999.0,0.66633356,2,pose3
pose3/pose3training (744).JPG,1209.0,942.0,0.61637855,1277.0,878.0,0.6092696,1158.0,872.0,0.7959389,1358.0,886.0,0.57248104,1065.0,876.0,0.5963447,1503.0,1236.0,0.759515,930.0,1240.0,0.71629715,1594.0,1728.0,0.79242194,831.0,1731.0,0.76839477,1575.0,2137.0,0.45113295,798.0,2179.0,0.49567285,1352.0,2073.0,0.71420026,1007.0,2016.0,0.5792225,1304.0,2758.0,0.6670535,1045.0,1937.0,0.43014526,1233.0,3360.0,0.79345095,1024.0,3007.0,0.70478296,2,pose3
pose3/pose3training (745).JPG,1268.0,921.0,0.5863212,1338.0,853.0,0.716837,1213.0,846.0,0.76021874,1423.0,855.0,0.6674615,1115.0,849.0,0.64077544,1556.0,1214.0,0.7432016,976.0,1227.0,0.7868232,1655.0,1714.0,0.7697434,883.0,1724.0,0.65525436,1640.0,2139.0,0.37976235,860.0,2171.0,0.35603938,1414.0,2044.0,0.6821201,1070.0,1993.0,0.5460228,1370.0,2704.0,0.76243806,1102.0,1942.0,0.45516083,1299.0,3348.0,0.74687266,1100.0,3010.0,0.69359934,2,pose3
pose3/pose3training (746).JPG,1329.0,897.0,0.4833251,1393.0,829.0,0.78326905,1269.0,823.0,0.7707912,1475.0,828.0,0.7248996,1165.0,827.0,0.59734416,1621.0,1202.0,0.74325234,1032.0,1212.0,0.78838086,1723.0,1704.0,0.7115,943.0,1723.0,0.77785695,1700.0,2148.0,0.37692913,927.0,2173.0,0.5314997,1476.0,2040.0,0.7234894,1131.0,1995.0,0.60841227,1439.0,2710.0,0.6872949,1174.0,1943.0,0.4837027,1357.0,3360.0,0.7089448,1191.0,3005.0,0.7439149,2,pose3
pose3/pose3training (747).JPG,1535.0,851.0,0.657483,1594.0,782.0,0.8404908,1468.0,782.0,0.56213796,1678.0,785.0,0.6531676,1357.0,778.0,0.616344,1827.0,1158.0,0.7628548,1218.0,1189.0,0.714643,1925.0,1677.0,0.7258539,1133.0,1712.0,0.5274122,1932.0,2128.0,0.5506661,1120.0,2177.0,0.5272099,1696.0,2027.0,0.6128735,1336.0,1967.0,0.70050615,1646.0,2742.0,0.6084863,1445.0,1957.0,0.5145298,1562.0,3355.0,0.6099465,1426.0,3050.0,0.6550982,2,pose3
pose3/pose3training (748).JPG,2089.0,820.0,0.757653,2168.0,754.0,0.64265466,2025.0,728.0,0.5138091,2250.0,800.0,0.84841615,1911.0,747.0,0.6669756,2388.0,1162.0,0.88559145,1692.0,1164.0,0.7509756,2450.0,1748.0,0.87703305,1555.0,1685.0,0.86471987,2401.0,2150.0,0.35408646,1478.0,2155.0,0.8476657,2224.0,1990.0,0.72270894,1797.0,2049.0,0.793866,2250.0,2332.0,0.7293993,1866.0,2838.0,0.713019,2029.0,3212.0,0.7870834,1833.0,3474.0,0.6853577,2,pose3
pose3/pose3training (749).JPG,1803.0,682.0,0.579727,1891.0,610.0,0.7909968,1746.0,590.0,0.78060913,1987.0,656.0,0.6913967,1648.0,601.0,0.7449129,2106.0,1054.0,0.82189834,1453.0,1052.0,0.7456317,2192.0,1623.0,0.45712298,1329.0,1579.0,0.8550991,2162.0,2069.0,0.26530737,1275.0,2039.0,0.69883823,1959.0,1870.0,0.5656478,1569.0,1934.0,0.6981041,1970.0,2197.0,0.5843859,1644.0,2706.0,0.808709,1808.0,3074.0,0.7163499,1645.0,3319.0,0.6710987,2,pose3
pose3/pose3training (75).jpg,1378.0,1132.0,0.61806077,1426.0,1073.0,0.45577708,1322.0,1067.0,0.6101394,1504.0,1085.0,0.638846,1242.0,1079.0,0.5773374,1627.0,1417.0,0.6309491,1089.0,1434.0,0.7829722,1744.0,1807.0,0.6887109,1029.0,1853.0,0.7527273,1795.0,2141.0,0.20069654,1052.0,2243.0,0.7376639,1601.0,2021.0,0.3776533,1327.0,2107.0,0.6671735,1726.0,1989.0,0.41901803,1427.0,2748.0,0.85041875,1640.0,2785.0,0.73144215,1439.0,3144.0,0.18542886,2,pose3
pose3/pose3training (750).JPG,1483.0,974.0,0.6336591,1545.0,919.0,0.8290789,1426.0,908.0,0.73236454,1622.0,958.0,0.60100996,1329.0,941.0,0.49863657,1742.0,1296.0,0.79332054,1152.0,1305.0,0.78335583,1853.0,1784.0,0.8150861,1048.0,1779.0,0.8033495,1971.0,2164.0,0.454965,996.0,2201.0,0.535216,1657.0,2062.0,0.55397177,1280.0,2155.0,0.72162104,1732.0,2106.0,0.46162605,1390.0,2878.0,0.8205682,1640.0,3034.0,0.7403282,1487.0,3515.0,0.80551976,2,pose3
pose3/pose3training (751).JPG,1410.0,752.0,0.66121924,1426.0,663.0,0.66614354,1409.0,669.0,0.6164646,1574.0,633.0,0.55291545,1577.0,635.0,0.28918785,1811.0,968.0,0.8576391,1694.0,985.0,0.7283213,1724.0,1663.0,0.80775744,1582.0,1609.0,0.4098218,1429.0,2231.0,0.50099623,1410.0,2176.0,0.4202378,1694.0,2091.0,0.84262186,1473.0,1995.0,0.70464903,1554.0,2971.0,0.8474671,765.0,1927.0,0.73696876,1639.0,3668.0,0.86400104,997.0,2678.0,0.74279535,2,pose3
pose3/pose3training (752).JPG,1418.0,903.0,0.5231325,1381.0,826.0,0.80865073,1356.0,832.0,0.4900244,1180.0,856.0,0.48837838,1141.0,872.0,0.81762445,1141.0,1246.0,0.7859219,951.0,1236.0,0.8010473,1089.0,1909.0,0.44588485,940.0,1987.0,0.7456592,1316.0,2308.0,0.21334171,1022.0,2583.0,0.4510909,1403.0,2192.0,0.79269654,1197.0,2308.0,0.7208171,2072.0,2124.0,0.9161788,1231.0,3115.0,0.7768758,2018.0,2862.0,0.89928305,1218.0,3781.0,0.854506,2,pose3
pose3/pose3training (753).JPG,1650.0,766.0,0.74352944,1614.0,682.0,0.81260836,1578.0,678.0,0.6634044,1403.0,696.0,0.6276519,1326.0,703.0,0.6721323,1454.0,1123.0,0.7733318,1078.0,1051.0,0.88118064,1390.0,1773.0,0.37479624,1054.0,1833.0,0.967286,1532.0,2311.0,0.30561504,1152.0,2480.0,0.69657505,1670.0,2107.0,0.8760206,1350.0,2214.0,0.706826,2442.0,2089.0,0.9258225,1449.0,3067.0,0.89156914,2360.0,2952.0,0.9066037,1441.0,3674.0,0.8032191,2,pose3
pose3/pose3training (754).JPG,1642.0,874.0,0.87050164,1663.0,803.0,0.8251275,1561.0,780.0,0.8427262,1546.0,808.0,0.6501,1334.0,765.0,0.8323834,1580.0,1224.0,0.7340801,1024.0,1163.0,0.78312254,1586.0,1775.0,0.6336478,916.0,1879.0,0.9437693,1711.0,2203.0,0.44147837,921.0,2472.0,0.772998,1683.0,2166.0,0.8538601,1300.0,2268.0,0.8685979,2379.0,2231.0,0.8683517,1366.0,3120.0,0.8643713,2247.0,3166.0,0.7334447,1412.0,3769.0,0.9148837,2,pose3
pose3/pose3training (755).JPG,1565.0,477.0,0.574497,1628.0,380.0,0.49762094,1481.0,366.0,0.66704404,1609.0,382.0,0.23612183,1237.0,357.0,0.75696814,1676.0,853.0,0.85038745,980.0,840.0,0.7777262,1769.0,1379.0,0.47827265,894.0,1577.0,0.72313565,1882.0,1880.0,0.3856823,1072.0,2199.0,0.61036325,1664.0,1809.0,0.5335062,1283.0,1960.0,0.6288384,2343.0,1836.0,0.71874547,1429.0,2739.0,0.6777186,2312.0,2977.0,0.74688005,1488.0,3431.0,0.6901411,2,pose3
pose3/pose3training (756).JPG,1450.0,470.0,0.7960168,1540.0,357.0,0.71002555,1377.0,372.0,0.553668,1800.0,335.0,0.7215711,1419.0,375.0,0.29927012,2048.0,829.0,0.84564453,1331.0,841.0,0.79425144,2123.0,1580.0,0.8922666,1234.0,1413.0,0.63394296,1937.0,2172.0,0.6096648,1133.0,1917.0,0.20525666,1711.0,1952.0,0.7768786,1345.0,1806.0,0.70927113,1572.0,2790.0,0.8320544,695.0,1862.0,0.8428911,1529.0,3427.0,0.76341206,704.0,2970.0,0.8332347,2,pose3
pose3/pose3training (757).jpg,793.0,1330.0,0.42130446,705.0,1250.0,0.7512081,690.0,1412.0,0.6102193,760.0,1135.0,0.63508403,744.0,1500.0,0.6656163,1176.0,932.0,0.74108166,1146.0,1700.0,0.79078454,1779.0,856.0,0.7243665,1700.0,1894.0,0.60369164,2295.0,923.0,0.76000005,2061.0,1962.0,0.37330762,2118.0,1256.0,0.593135,2047.0,1649.0,0.49239817,2918.0,1400.0,0.6562315,2492.0,1876.0,0.62243664,3461.0,1459.0,0.649139,3137.0,1735.0,0.7388582,2,pose3
pose3/pose3training (758).jpg,715.0,1424.0,0.5213393,637.0,1342.0,0.7796345,625.0,1510.0,0.8096539,680.0,1238.0,0.59028447,693.0,1601.0,0.7552805,1076.0,1006.0,0.73788357,1087.0,1818.0,0.81822383,1698.0,913.0,0.84853745,1681.0,1972.0,0.73325646,2237.0,933.0,0.6446872,2175.0,1988.0,0.5874928,2026.0,1265.0,0.6582862,1986.0,1689.0,0.79622144,2847.0,1370.0,0.66897136,2520.0,1741.0,0.46206382,3433.0,1428.0,0.6473652,3144.0,1623.0,0.55521727,2,pose3
pose3/pose3training (759).jpg,489.0,1362.0,0.6326731,426.0,1298.0,0.7396666,381.0,1467.0,0.74700093,471.0,1315.0,0.46113008,450.0,1659.0,0.8025801,925.0,1080.0,0.69722486,888.0,1913.0,0.6236224,1546.0,972.0,0.8206873,1537.0,2090.0,0.8610696,2082.0,895.0,0.7450767,2116.0,2036.0,0.6242349,1956.0,1371.0,0.7307582,1941.0,1780.0,0.7597713,2542.0,1304.0,0.51927125,2553.0,1402.0,0.5658369,3333.0,1499.0,0.36108792,3345.0,1524.0,0.66701424,2,pose3
pose3/pose3training (76).jpg,1227.0,1100.0,0.616177,1287.0,1044.0,0.8265337,1171.0,1036.0,0.7817852,1360.0,1067.0,0.8048076,1092.0,1050.0,0.70340765,1515.0,1378.0,0.7341125,926.0,1401.0,0.9376245,1626.0,1777.0,0.85334086,895.0,1845.0,0.86654675,1703.0,2122.0,0.3980049,912.0,2247.0,0.82272315,1466.0,1994.0,0.5669224,1197.0,2091.0,0.7627387,1668.0,2072.0,0.49580514,1283.0,2760.0,0.87545484,1519.0,2792.0,0.6870582,1323.0,2992.0,0.11920215,2,pose3
pose3/pose3training (760).jpg,530.0,1354.0,0.59420776,449.0,1317.0,0.6798049,444.0,1448.0,0.52748936,472.0,1368.0,0.39723808,497.0,1651.0,0.60798883,915.0,1158.0,0.6852816,912.0,1885.0,0.68410015,1529.0,1056.0,0.7838868,1604.0,2069.0,0.8128407,2022.0,952.0,0.62702304,2179.0,1942.0,0.7282406,1962.0,1369.0,0.54797494,1976.0,1747.0,0.6831459,2511.0,1088.0,0.63630027,2525.0,1173.0,0.49960527,3261.0,1406.0,0.44606742,3233.0,1429.0,0.45525417,2,pose3
pose3/pose3training (761).jpg,674.0,1266.0,0.73005414,593.0,1259.0,0.7174469,578.0,1367.0,0.6116717,631.0,1347.0,0.5565471,614.0,1575.0,0.6030221,1051.0,1178.0,0.6059638,1003.0,1770.0,0.6947104,1628.0,1070.0,0.3581764,1692.0,1918.0,0.72516364,2013.0,985.0,0.40455455,2252.0,1726.0,0.37820557,2078.0,1263.0,0.65580547,2035.0,1634.0,0.6946713,2466.0,799.0,0.5859885,2453.0,830.0,0.7806011,3226.0,1176.0,0.35889125,3402.0,1459.0,0.20637868,2,pose3
pose3/pose3training (762).jpg,768.0,1141.0,0.69785416,688.0,1155.0,0.6347146,658.0,1225.0,0.7661509,709.0,1324.0,0.61153626,681.0,1487.0,0.6840563,1117.0,1113.0,0.5176486,1077.0,1706.0,0.7703991,1878.0,976.0,0.33593816,1819.0,1841.0,0.75310665,2281.0,1046.0,0.23539455,2410.0,1665.0,0.7490685,2203.0,1237.0,0.7140519,2130.0,1564.0,0.82809675,2600.0,607.0,0.45772904,2579.0,604.0,0.8621254,3651.0,1446.0,0.7977513,3354.0,1024.0,0.725207,2,pose3
pose3/pose3training (763).jpg,718.0,1402.0,0.7255211,646.0,1411.0,0.7629956,614.0,1478.0,0.6773162,661.0,1579.0,0.5595743,624.0,1734.0,0.6833026,1052.0,1452.0,0.76201105,971.0,1919.0,0.68592453,1588.0,1540.0,0.26763064,1730.0,2039.0,0.76136297,2117.0,1436.0,0.16011031,2280.0,1848.0,0.74798757,2098.0,1460.0,0.7459407,2096.0,1728.0,0.6331395,2434.0,846.0,0.60734844,2429.0,841.0,0.8424964,3148.0,1261.0,0.3260526,3145.0,1238.0,0.69287044,2,pose3
pose3/pose3training (764).jpg,769.0,1467.0,0.6651033,691.0,1495.0,0.5356997,660.0,1544.0,0.740095,717.0,1679.0,0.69754535,668.0,1799.0,0.6499727,1111.0,1567.0,0.8043145,1023.0,1958.0,0.80541,1739.0,1671.0,0.22765376,1741.0,2111.0,0.8739005,2281.0,1698.0,0.23407996,2306.0,1899.0,0.7006161,2130.0,1598.0,0.6992521,2132.0,1849.0,0.7417893,2139.0,858.0,0.51552665,2171.0,876.0,0.83800155,2967.0,1226.0,0.36819884,2989.0,1217.0,0.6210861,2,pose3
pose3/pose3training (766).jpg,460.0,1260.0,0.77245355,357.0,1287.0,0.6053163,331.0,1340.0,0.79283226,363.0,1484.0,0.5639973,326.0,1630.0,0.7689704,852.0,1388.0,0.6731717,716.0,1824.0,0.80714154,1472.0,1475.0,0.28199217,1608.0,1978.0,0.9069785,2204.0,1556.0,0.24244075,2231.0,1725.0,0.8152471,1936.0,1396.0,0.7311008,1983.0,1671.0,0.78695697,2213.0,581.0,0.70501846,2206.0,588.0,0.8127977,3044.0,1090.0,0.32156312,3056.0,1085.0,0.73797023,2,pose3
pose3/pose3training (767).jpg,158.0,1537.0,0.749668,67.0,1583.0,0.6673527,43.0,1598.0,0.6035237,48.0,1835.0,0.47894695,1.0,1927.0,0.76332426,583.0,1807.0,0.6959473,425.0,2111.0,0.6413032,1347.0,1869.0,0.3536762,1448.0,2268.0,0.7758487,2087.0,1770.0,0.12100403,2267.0,1943.0,0.8590907,1835.0,1638.0,0.7402334,1866.0,1944.0,0.6542959,2203.0,635.0,0.65523237,2206.0,644.0,0.59019876,3090.0,1226.0,0.55870676,3545.0,1919.0,0.70644295,2,pose3
